,Count,Dist1,Dist2,Dist3,Dist4,Dist5,Sim1,Sim2,Sim3,Sim4,Sim5,Word
5909,2,0.885330915451,0.879154682159,0.878550648689,0.877901077271,0.869400262833,mendocino,cuyahoga,ln,ea,freeport,dyke
5910,1,0.884332537651,0.883131861687,0.882027029991,0.88185608387,0.88030487299,secounds,shortly,moments,secs,mins,disappearin
5911,2,0.990084409714,0.989223659039,0.987881779671,0.987768828869,0.98747241497,por,blogspot,une,lumineux,muy,cielo
5912,1,0.927790105343,0.922872126102,0.92219042778,0.92191785574,0.921608626842,municiple,univ,estates,abq,caracas,caladon
5913,1,0.902782618999,0.899154663086,0.898241639137,0.895718336105,0.894926130772,exhaust,joke,apperant,navigational,thnder,damage
5914,23,0.950361132622,0.948827624321,0.947693169117,0.94666570425,0.946347057819,demon,spacecraft,browsed,silhouette,stuby,machine
5915,5,0.947312295437,0.946793019772,0.9458963871,0.945466697216,0.944101274014,village,hospital,blvd,deer,hotel,winslow
5916,1,0.923446834087,0.920609533787,0.91138023138,0.909498870373,0.909314095974,rocky,mnts,sioux,cascade,idaho,oconto
5917,1,0.847232341766,0.846397519112,0.841946423054,0.839180529118,0.837779581547,exprsswy,poquoson,soddy,chicopee,willowcreek,bartsow
5918,12,0.966757237911,0.963910341263,0.963439404964,0.961078643799,0.960909545422,marana,huron,clinton,peninsula,troy,shores
5919,3,0.951359450817,0.951037526131,0.94921785593,0.947055399418,0.945349872112,facility,kingdom,mountians,peak,mccarran,possum
5920,1,0.849066615105,0.847204685211,0.839446008205,0.838064610958,0.834555208683,sandiego,cras,blimpish,zone,metalish,destined
5921,2,0.92964553833,0.91960722208,0.914975702763,0.91053134203,0.910228431225,midway,hastings,fires,sarnia,boulevard,tujunga
5922,2,0.912059009075,0.911060929298,0.903382062912,0.90185213089,0.899229884148,spotsylvania,southwestern,woburn,southeastern,wabash,ladson
5923,1,0.886423230171,0.885649859905,0.884098410606,0.88406085968,0.880711197853,instantaneously,downwards,pause,backwards,expanding,northwestardl
5924,3,0.917069017887,0.909997940063,0.906037330627,0.905220150948,0.903827786446,simultaneous,hiding,gateway,cartmell,braces,attracts
5925,5,0.924789726734,0.920047938824,0.919692277908,0.917547047138,0.916884660721,winking,existence,clo,lightening,sprays,wink
5926,9,0.958374321461,0.957186877728,0.955222249031,0.954836189747,0.953905701637,buzzing,absolutely,screeching,roaring,ringing,beeping
5927,3,0.946691215038,0.939517319202,0.938619196415,0.9382635355,0.937901556492,ojala,cloak,sean,gov,cette,winn
5928,5,0.927574694157,0.922003984451,0.921302974224,0.920102775097,0.92009216547,aft,column,changeing,triagle,flowing,specks
5929,6,0.962597548962,0.960617959499,0.958324372768,0.95759254694,0.956202447414,mmk,zapping,shark,aproximadamente,increible,keeps
5930,176,0.908432304859,0.882163584232,0.881688654423,0.877099752426,0.875936388969,delta,squared,square,matte,manta,wing
5931,107,0.875229477882,0.874254345894,0.868861913681,0.86807346344,0.867498159409,altitudeand,feelin,whatsoever,darkly,noticeable,wind
5932,1,0.963622033596,0.952841162682,0.947683036327,0.945890307426,0.944875895977,wierd,disturbing,natural,smog,techonoligal,updates
5933,1,0.831021130085,0.770840167999,0.76487660408,0.757031142712,0.746390104294,turne,still,betwe,tonal,verically,restriction
5934,1,0.93071693182,0.925706326962,0.924516618252,0.923780918121,0.922859370708,drum,mts,frosted,stead,redwood,mabey
5935,1,0.812539517879,0.800056755543,0.788200438023,0.78102093935,0.779606819153,orib,djice,alerted,waited,rentin,underne
5936,18,0.956454277039,0.956220030785,0.953634679317,0.95228344202,0.95161896944,performs,hamburger,particals,spray,gosh,vary
5937,28,0.947923481464,0.93603271246,0.93595713377,0.933537304401,0.932859957218,downwards,immediate,horizion,galactic,zigzagged,diagonally
5938,1,0.919635891914,0.906706869602,0.900317668915,0.896415710449,0.893990159035,realize,wasnt,befor,belived,care,pleople
5939,18,0.936983764172,0.934883773327,0.933026790619,0.931763529778,0.929296731949,percision,dirction,controlled,orbital,acceleration,directional
5940,14,0.963050723076,0.960476577282,0.960045993328,0.958125412464,0.954089581966,maintained,dissapeard,diff,differant,repeatedly,diffrent
5941,2,0.947569191456,0.945543944836,0.943944275379,0.943609476089,0.943121850491,wis,yorba,whilethe,whitnesed,rdu,bewteen
5942,1,0.939908325672,0.93828445673,0.936521530151,0.936514377594,0.936272442341,southend,causeway,coastal,pullman,pigeon,kenwood
5943,11,0.882901310921,0.879157543182,0.875514984131,0.869912624359,0.869163393974,plain,hiding,cumulus,hughmid,backlit,hidden
5944,1,0.88612639904,0.873722076416,0.871407091618,0.865048408508,0.864455580711,flighs,patches,sectioned,registered,objet,figgure
5945,1,0.802935302258,0.79176735878,0.785372912884,0.782188594341,0.775080561638,teardtro,changing,different,multiple,outstretched,rectange
5946,1,0.887385368347,0.855483531952,0.847943544388,0.846759319305,0.842475831509,herself,purned,himself,kennebunk,circula,powerin
5947,1,0.873602151871,0.869788706303,0.868795573711,0.867811024189,0.867694139481,circularly,marble,blob,mass,livingston,rectangl
5948,2,0.938505470753,0.935416162014,0.934845149517,0.932593405247,0.931737005711,biright,parc,diamon,marriott,barbell,slicing
5949,15,0.964895784855,0.962360560894,0.959137916565,0.957442700863,0.957430481911,peak,bellevue,quartzsite,mount,nebraska,mtns
5950,14,0.982729077339,0.982087373734,0.982044577599,0.979845881462,0.979629874229,ut,whittier,pasadena,alta,burnsville,township
5951,1280,0.96667855978,0.931290328503,0.928869605064,0.924267232418,0.917153120041,metallic,shiny,gray,metalic,silvery,silver
5952,1,0.863988757133,0.86072075367,0.851408600807,0.850630521774,0.850063920021,greenlight,greeny,zigzagged,sorta,sling,shaprd
5953,1,0.875097513199,0.874771296978,0.873984932899,0.873915433884,0.872407913208,forgotten,biggest,person,reputable,whether,remebers
5954,1,0.930951237679,0.917592346668,0.914910972118,0.914837181568,0.914098024368,bronze,manueverable,florescent,progressively,strangely,cormers
5955,1,0.969371199608,0.968674004078,0.968063652515,0.967880785465,0.967648088932,claro,exhibit,vs,gibson,viatura,pyotr
5956,1,0.957953631878,0.953519046307,0.953008949757,0.952694475651,0.950939774513,bdellium,illuminations,que,objetos,caesars,dumps
5957,1,0.892563700676,0.890359401703,0.889932274818,0.888648331165,0.8828125,guanabara,mohawk,colorado,schuylkill,illinois,cerrito
5958,1,0.895495951176,0.871090888977,0.866457045078,0.865000545979,0.862742066383,locations,gilabend,seperating,separate,disppearing,pyote
5959,2,0.954340875149,0.953395783901,0.95025318861,0.949282824993,0.948752820492,parkway,pete,ojai,beaches,blvd,chenango
5960,2,0.960731804371,0.951870203018,0.949324667454,0.947308838367,0.943375706673,propulsion,shadows,contained,audible,colwood,vabor
5961,1,0.955101907253,0.925901114941,0.922232687473,0.9215067029,0.921374976635,chaced,powerful,including,mib,scariest,untell
5962,5,0.919405698776,0.918307363987,0.916527926922,0.915704905987,0.912479460239,joined,escorted,hypotenuse,audience,trailed,preceded
5963,1,0.917464315891,0.913108706474,0.908651947975,0.908194482327,0.902177810669,chesapeake,thompson,jefferson,marion,beaches,financial
5964,1,0.814410746098,0.80733269453,0.799243867397,0.790304005146,0.789775669575,apprear,pertuded,aventura,pearlescent,moonlike,virtical
5965,3,0.964904010296,0.964462995529,0.960897028446,0.957445919514,0.953936517239,examples,strap,games,sparklers,bombs,displacement
5966,5,0.961606442928,0.947103559971,0.938946187496,0.935220301151,0.934486746788,edged,shark,hamburger,substance,fore,circluar
5967,1,0.928264915943,0.926022708416,0.924162209034,0.923112690449,0.922562658787,pawling,lehigh,estrella,caroline,forme,truman
5968,4,0.93164306879,0.92729473114,0.919680595398,0.91926330328,0.916032135487,hunted,saic,caused,mana,emergency,blinded
5969,5,0.977326989174,0.975707530975,0.973819732666,0.970911741257,0.969128727913,hartford,ms,gras,georgetown,court,urbana
5970,3,0.858383715153,0.854116916656,0.852158665657,0.843483328819,0.840111374855,rythm,rather,occasional,strai,cicular,smo
5971,1,0.809463083744,0.794501841068,0.786963701248,0.786242961884,0.78121650219,beeming,round,crescrent,gold,detached,sml
5972,1,0.936960577965,0.936704874039,0.936580955982,0.934963285923,0.93300563097,defies,tests,cloths,identifying,momento,sme
5973,1,0.813134014606,0.806183636189,0.803038299084,0.803031027317,0.800155758858,disappereared,various,hooveringfor,origination,seach,verying
5974,1,0.92789131403,0.92593306303,0.91817522049,0.916282296181,0.914193212986,inmate,fwy,inn,throw,hospital,ridgetown
5975,3,0.86424279213,0.862884640694,0.862686276436,0.849490702152,0.848094701767,intercepters,coarce,become,presense,mileup,sma
5976,1,0.920876920223,0.91388553381,0.912080228329,0.911011278629,0.909131228924,embarrassed,answers,influence,understand,felt,subsiding
5977,5,0.956017434597,0.955239117146,0.952965259552,0.952856898308,0.951897442341,mr,telephone,letterman,davenport,www,iam
5978,1,0.974771022797,0.974536061287,0.97312772274,0.971944093704,0.971861481667,como,stamford,alta,jhb,cuando,randburg
5979,1,0.987568616867,0.98620557785,0.984362781048,0.983837008476,0.983577251434,muy,una,avec,agrave,hypersonic,sensory
5980,1,0.955884039402,0.9164057374,0.913978040218,0.912147462368,0.911105811596,rembass,saguaro,oflight,ballston,battle,sensors
5981,1,0.895377993584,0.843451678753,0.841914951801,0.837696135044,0.837619364262,proximity,skim,freeman,cochrane,range,knit
5982,2,0.922569930553,0.911790907383,0.909592568874,0.90551173687,0.904201030731,rusty,efo,rimmed,platinum,obect,metallica
5983,2,0.920888364315,0.914635539055,0.910497248173,0.909763991833,0.909218370914,fox,vester,jumpers,firing,afb,bates
5984,10,0.976805567741,0.974606573582,0.97351038456,0.972397983074,0.972197115421,del,concord,alberta,mason,mission,district
5985,1,0.875398278236,0.875336825848,0.866179466248,0.865560233593,0.865208983421,deck,balcolney,pool,laying,stepped,istood
5986,1,0.914190471172,0.912013709545,0.911760568619,0.909009695053,0.908130466938,clark,speech,figueroa,fue,angels,ingleside
5987,5,0.960407435894,0.950022161007,0.949703752995,0.948329865932,0.948124110699,guard,mar,residents,history,french,ups
5988,1,0.876155138016,0.832313895226,0.816706001759,0.812677562237,0.808897733688,bold,footballs,cros,washer,weblike,upp
5989,6,0.961301505566,0.960756957531,0.956335365772,0.955715477467,0.954905092716,glen,massillon,rocklin,eau,webster,lewiston
5990,1,0.864865660667,0.849819421768,0.849624037743,0.848418295383,0.846910119057,oclock,magitude,midnight,sundown,leas,wass
5991,1,0.832168877125,0.827339708805,0.827128410339,0.826215803623,0.825909137726,degress,altitudeand,lifts,minot,nfl,extingushed
5992,13,0.971913456917,0.971471190453,0.970966815948,0.970752596855,0.970567107201,meu,copain,de,quelconque,weapons,wash
5993,1,0.850781798363,0.846325695515,0.843433082104,0.841334044933,0.841166079044,refinery,projects,floats,landid,descends,flotting
5994,83,0.958084046841,0.950862705708,0.948626935482,0.943712949753,0.92529708147,couldn,didn,don,doesn,describe,wasn
5995,2,0.926355540752,0.921934962273,0.921453297138,0.919952332973,0.917000830173,memphis,detailed,unreported,childhood,vid,earlville
5996,1,0.866653323174,0.860234737396,0.85826587677,0.855026364326,0.853973388672,obje,idetify,enjory,doha,buton,wasd
5997,1,0.832558691502,0.827926397324,0.816584050655,0.810726225376,0.809488356113,increased,goldengate,elapsed,radically,increases,pulsat
5998,1,0.80660957098,0.796444475651,0.789469003677,0.78720241785,0.781628012657,frie,bangs,sussex,corvair,disconecting,shoping
5999,2,0.883269786835,0.874458611012,0.871967315674,0.871163725853,0.870983600616,chasing,jumbo,fighter,pusued,importantly,engagement
6000,16,0.9606077075,0.955633103848,0.955294013023,0.951943933964,0.950424134731,dive,increase,sts,zip,partial,returns
6001,1,0.760756909847,0.754248976707,0.748478651047,0.747307062149,0.745792746544,regard,similar,dissolve,osawatomie,investigative,infamous
6002,10,0.947858512402,0.944590628147,0.944084882736,0.943883955479,0.941650569439,wave,fins,bees,ghost,trim,legs
6003,4,0.932803809643,0.922281444073,0.916443347931,0.914420545101,0.91088616848,priest,cottle,returning,bath,listening,listen
6004,6,0.979878127575,0.978640198708,0.973778188229,0.970490515232,0.969548344612,louisiana,cleveland,massachusetts,lakes,bellevue,geneva
6005,1,0.947953641415,0.94767510891,0.947517752647,0.946209311485,0.945074617863,plated,displacement,sprayed,flashlights,captain,frowned
6006,1,0.820824682713,0.812062382698,0.804515182972,0.796503484249,0.79414910078,increbile,exceptional,excessive,highh,amazing,increbable
6007,1,0.87503528595,0.852560460567,0.851168930531,0.847477138042,0.847149014473,bubbulous,blunted,bands,aura,plume,luminesent
6008,2,0.868916869164,0.852697372437,0.851543962955,0.851100385189,0.849163651466,otter,research,consulted,norm,viewable,predictable
6009,1,0.850546896458,0.848817229271,0.8439874053,0.837384641171,0.837022721767,much,bigger,normal,any,higher,mooved
6010,1,0.919157803059,0.917957365513,0.916141331196,0.912013947964,0.909882128239,provide,world,composite,playback,photograph,hayfields
6011,2,0.865089893341,0.861055850983,0.856854379177,0.853388130665,0.839963018894,foxborough,stillwater,resulted,hatteras,daytona,hays
6012,16,0.944865047932,0.943845927715,0.940954387188,0.940885484219,0.94035422802,pieces,dissapeard,dive,dissappear,converged,morphed
6013,3,0.839203476906,0.838638961315,0.838026940823,0.837099432945,0.836975693703,targets,fatersday,cetral,posing,gathered,eraticly
6014,1,0.872653603554,0.871837258339,0.869326472282,0.869274139404,0.865825772285,new,memphis,durham,fesno,westminster,hamshire
6015,1,0.839135825634,0.835065186024,0.824083209038,0.823863744736,0.821084499359,awaking,eglinton,you,onl,spou,unbeleiveable
6016,1,0.874928355217,0.868212461472,0.86584508419,0.863350152969,0.860951781273,beige,noiseless,flameing,eliptical,pronged,clyndrical
6017,5,0.958844125271,0.953616499901,0.951911389828,0.948061287403,0.947731077671,du,haven,fond,whitehorse,lac,juneau
6018,5,0.900528073311,0.896337330341,0.888375520706,0.887310445309,0.88661134243,campfire,summer,evening,living,grade,hottub
6019,1,0.856762886047,0.845531702042,0.844378232956,0.833980977535,0.8258010149,bryce,woodmen,dells,route,drive,flippin
6020,1,0.924683868885,0.918815255165,0.918062984943,0.91333180666,0.902729094028,inverted,sh,aluminum,elongated,unlighted,seethrough
6021,1,0.975469589233,0.974940538406,0.974490761757,0.973888158798,0.972965359688,behaioral,bills,cerca,yukon,para,responsible
6022,1,0.895085275173,0.891073226929,0.881417036057,0.879677712917,0.876201510429,ribbon,fetal,boxy,snake,glitter,soutghern
6023,506,0.968868136406,0.96667855978,0.956241846085,0.955597579479,0.952631056309,shiny,silver,gray,silvery,metalic,metallic
6024,18,0.972699463367,0.971905827522,0.967960596085,0.967827618122,0.967363297939,allowed,que,marching,velocidad,avec,causing
6025,1,0.86315715313,0.838931620121,0.833519816399,0.8333132267,0.823333621025,melon,bak,sticks,vani,favor,defiantly
6026,1,0.933633863926,0.929461658001,0.92912954092,0.92431563139,0.924141466618,prp,cornerof,greenwood,huber,greenlake,hoevered
6027,106,0.931291520596,0.927503585815,0.927473366261,0.92540627718,0.923768162727,anythin,do,how,normal,figured,even
6028,3,0.871075928211,0.852997362614,0.844391703606,0.840498626232,0.839982807636,weren,fam,afetr,scatter,simultaniously,doin
6029,1,0.941370427608,0.939646720886,0.938722908497,0.937898218632,0.937868773937,mystery,invasion,havana,manana,witnes,looming
6030,15,0.979956269264,0.978971123695,0.977124154568,0.97628235817,0.975308299065,lubbock,vermont,rio,fairfield,dover,victoria
6031,1,0.933279037476,0.9186373353,0.915580093861,0.912934064865,0.912286818027,luis,blanchard,arclight,clinton,canton,theatres
6032,7,0.918820500374,0.91652482748,0.914984166622,0.912000715733,0.910841822624,hat,mouse,pages,bat,canopy,letter
6033,2,0.884193539619,0.879646956921,0.878485500813,0.878464102745,0.878275752068,shockingly,airial,lightstraveling,responding,prop,videotaping
6034,1,0.930224001408,0.925940811634,0.924727141857,0.923110306263,0.922654509544,ozark,menomonie,jhb,xxx,sobre,retaining
6035,3,0.945021867752,0.933176457882,0.93290323019,0.932891666889,0.93174302578,ivory,gear,aluminum,anti,tarp,airship
6036,8,0.96850258112,0.962258279324,0.959787905216,0.956338524818,0.95571398735,birth,severe,celebration,au,spotting,episode
6037,17,0.945492863655,0.938880980015,0.92721503973,0.92365282774,0.918249428272,ejected,extinguished,circled,designated,disperse,released
